timestamp_iso,timestamp_epoch,ground_truth_mps,student_mps,ground_truth_err_pct,student_err_pct
2025-12-09T15:27:45.269Z,1765294065.269562,-0.340000,-0.600000,445.459,
2025-12-09T15:27:45.319Z,1765294065.319562,-0.350000,-0.600000,420.367,
2025-12-09T15:27:45.369Z,1765294065.369562,-0.350000,-0.600000,420.367,
2025-12-09T15:27:45.419Z,1765294065.419562,-0.350000,-0.600000,420.367,
2025-12-09T15:27:45.469Z,1765294065.469562,-0.350000,-0.600000,420.367,
2025-12-09T15:27:45.519Z,1765294065.519562,-0.350000,-0.600000,420.367,
2025-12-09T15:27:45.569Z,1765294065.569562,-0.350000,-0.600000,420.367,
2025-12-09T15:27:45.619Z,1765294065.619562,-0.350000,-0.600000,420.367,
2025-12-09T15:27:45.669Z,1765294065.669562,-0.350000,-0.600000,420.367,
2025-12-09T15:27:45.719Z,1765294065.719562,-0.350000,-0.600000,420.367,
2025-12-09T15:27:45.769Z,1765294065.769562,-0.360000,-0.600000,397.338,
2025-12-09T15:27:45.819Z,1765294065.819562,-0.360000,-0.600000,397.338,
2025-12-09T15:27:45.869Z,1765294065.869562,-0.360000,-0.600000,397.338,
2025-12-09T15:27:45.919Z,1765294065.919562,-0.360000,-0.600000,397.338,
2025-12-09T15:27:45.969Z,1765294065.969562,-0.360000,-0.600000,397.338,
2025-12-09T15:27:46.019Z,1765294066.019562,-0.360000,-0.600000,397.338,
2025-12-09T15:27:46.069Z,1765294066.069562,-0.350000,-0.600000,420.367,
